freq_Hz,S11_dB,S21_dB
3.198668125000000000e+09,-7.180872841274164031e-01,-8.511805553433049454e+00
3.203042500000000000e+09,-7.069511945335595904e-01,-8.580889458509023626e+00
3.207416875000000000e+09,-6.958954644669743672e-01,-8.650773731406010469e+00
3.211791250000000000e+09,-6.849205808100112813e-01,-8.721473593809566438e+00
3.216165625000000000e+09,-6.740270312162232047e-01,-8.793004673007940752e+00
3.220540000000000000e+09,-6.632153035476922032e-01,-8.865383016648069159e+00
3.224914375000000000e+09,-6.524858853319009944e-01,-8.938625108280662701e+00
3.229288750000000000e+09,-6.418392632402752929e-01,-9.012747883742322941e+00
3.233663125000000000e+09,-6.312759225906405813e-01,-9.087768748425538945e+00
3.238037500000000000e+09,-6.207963468754345016e-01,-9.163705595490378997e+00
3.242411875000000000e+09,-6.104010173176364074e-01,-9.240576825075523359e+00
3.246786250000000000e+09,-6.000904124560849651e-01,-9.318401364569876222e+00
3.251160625000000000e+09,-5.898650077617741960e-01,-9.397198690009826549e+00
3.255535000000000000e+09,-5.797252752865518222e-01,-9.476988848672387888e+00
3.259909375000000000e+09,-5.696716833454664730e-01,-9.557792482938245016e+00
3.264283750000000000e+09,-5.597046962338193543e-01,-9.639630855504961460e+00
3.268658125000000000e+09,-5.498247739799604350e-01,-9.722525876035392756e+00
3.273032500000000000e+09,-5.400323721344231220e-01,-9.806500129333347360e+00
3.277406875000000000e+09,-5.303279415961033028e-01,-9.891576905144701115e+00
3.281781250000000000e+09,-5.207119284757456557e-01,-9.977780229689798830e+00
3.286155625000000000e+09,-5.111847739971082660e-01,-1.006513489904109804e+01
3.290530000000000000e+09,-5.017469144355810595e-01,-1.015366651446853652e+01
3.294904375000000000e+09,-4.923987810944293608e-01,-1.024340151988506165e+01
3.299278750000000000e+09,-4.831408003179801236e-01,-1.033436724153516018e+01
3.303653125000000000e+09,-4.739733935414914279e-01,-1.042659193008063312e+01
3.308027500000000000e+09,-4.648969773768391600e-01,-1.052010480525100711e+01
3.312401875000000000e+09,-4.559119637332261776e-01,-1.061493610323937986e+01
3.316776250000000000e+09,-4.470187599718766780e-01,-1.071111712704015417e+01
3.321150625000000000e+09,-4.382177690933751757e-01,-1.080868029994211277e+01
3.325525000000000000e+09,-4.295093899565083362e-01,-1.090765922240836794e+01
3.329899375000000000e+09,-4.208940175268202633e-01,-1.100808873259578213e+01
3.334273750000000000e+09,-4.123720431533788311e-01,-1.111000497078878446e+01
3.338648125000000000e+09,-4.039438548719311850e-01,-1.121344544804742505e+01
3.343022500000000000e+09,-3.956098377323494786e-01,-1.131844911939772302e+01
3.347396875000000000e+09,-3.873703741485362562e-01,-1.142505646192221036e+01
3.351771250000000000e+09,-3.792258442683596464e-01,-1.153330955814334047e+01
3.356145625000000000e+09,-3.711766263615348116e-01,-1.164325218512983895e+01
3.360520000000000000e+09,-3.632230972229394395e-01,-1.175492990979785546e+01
3.364894375000000000e+09,-3.553656325890120482e-01,-1.186839019092644421e+01
3.369268750000000000e+09,-3.476046075646000988e-01,-1.198368248845763873e+01
3.373643125000000000e+09,-3.399403970577324907e-01,-1.210085838071089448e+01
3.378017500000000000e+09,-3.323733762197175756e-01,-1.221997169020622565e+01
3.382391875000000000e+09,-3.249039208877879115e-01,-1.234107861886306168e+01
3.386766250000000000e+09,-3.175324080277176497e-01,-1.246423789342435740e+01
3.391140625000000000e+09,-3.102592161736776877e-01,-1.258951092204633149e+01
3.395515000000000000e+09,-3.030847258625583573e-01,-1.271696196309880911e+01
3.399889375000000000e+09,-2.960093200602166297e-01,-1.284665830733680281e+01
3.404263750000000000e+09,-2.890333845768690568e-01,-1.297867047473603108e+01
3.408638125000000000e+09,-2.821573084691085809e-01,-1.311307242743422741e+01
3.413012500000000000e+09,-2.753814844259024897e-01,-1.324994180038842373e+01
3.417386875000000000e+09,-2.687063091361744371e-01,-1.338936015155077541e+01
3.421761250000000000e+09,-2.621321836354192358e-01,-1.353141323358391368e+01
3.426135625000000000e+09,-2.556595136292025283e-01,-1.367619128938482298e+01
3.430510000000000000e+09,-2.492887097910613248e-01,-1.382378937397295715e+01
3.434884375000000000e+09,-2.430201880329563580e-01,-1.397430770562209723e+01
3.439258750000000000e+09,-2.368543697460018527e-01,-1.412785204949206452e+01
3.443633125000000000e+09,-2.307916820098490918e-01,-1.428453413744675871e+01
3.448007500000000000e+09,-2.248325577687204369e-01,-1.444447212824250215e+01
3.452381875000000000e+09,-2.189774359727304776e-01,-1.460779111284749376e+01
3.456756250000000000e+09,-2.132267616828984191e-01,-1.477462367032064527e+01
3.461130625000000000e+09,-2.075809861386447297e-01,-1.494511048045589519e+01
3.465505000000000000e+09,-2.020405667865850241e-01,-1.511940100030612477e+01
3.469879375000000000e+09,-1.966059672697909599e-01,-1.529765421276160353e+01
3.474253750000000000e+09,-1.912776573766194754e-01,-1.548003945660719083e+01
3.478628125000000000e+09,-1.860561129486217324e-01,-1.566673734895000614e+01
3.483002500000000000e+09,-1.809418157471063271e-01,-1.585794081264772259e+01
3.487376875000000000e+09,-1.759352532780918132e-01,-1.605385622342872765e+01
3.491751250000000000e+09,-1.710369185757295574e-01,-1.625470469384934091e+01
3.496125625000000000e+09,-1.662473099442607349e-01,-1.646072351416830415e+01
3.500500000000000000e+09,-1.615669306589090637e-01,-1.667216777374200731e+01
3.504874375000000000e+09,-1.569962886262639412e-01,-1.688931219078967061e+01
3.509248750000000000e+09,-1.525358960048571744e-01,-1.711245318352338884e+01
3.513623125000000000e+09,-1.481862687868611417e-01,-1.734191122189372791e+01
3.517997500000000000e+09,-1.439479263420212207e-01,-1.757803350685592036e+01
3.522371875000000000e+09,-1.398213909250326237e-01,-1.782119703346676332e+01
3.526746250000000000e+09,-1.358071871479268333e-01,-1.807181210574725583e+01
3.531120625000000000e+09,-1.319058414189039630e-01,-1.833032638569708794e+01
3.535495000000000000e+09,-1.281178813495775504e-01,-1.859722957691948153e+01
3.539869375000000000e+09,-1.244438351323420983e-01,-1.887305886606447913e+01
3.544243750000000000e+09,-1.208842308901546259e-01,-1.915840527413361372e+01
3.548618125000000000e+09,-1.174395960006816009e-01,-1.945392110649689954e+01
3.552992500000000000e+09,-1.141104563973378561e-01,-1.976032873783370647e+01
3.557366875000000000e+09,-1.108973358495379952e-01,-2.007843102963982318e+01
3.561741250000000000e+09,-1.078007552247500639e-01,-2.040912375833558201e+01
3.566115625000000000e+09,-1.048212317349354050e-01,-2.075341053820773496e+01
3.570490000000000000e+09,-1.019592781701628287e-01,-2.111242086512440608e+01
3.574864375000000000e+09,-9.921540212209525866e-02,-2.148743209811969024e+01
3.579238750000000000e+09,-9.659010520023023072e-02,-2.187989645683811801e+01
3.583613125000000000e+09,-9.408388224379660159e-02,-2.229147447344065114e+01
3.587987500000000000e+09,-9.169722053218493096e-02,-2.272407684291553664e+01
3.592361875000000000e+09,-8.943059899683060421e-02,-2.317991733457238013e+01
3.596736250000000000e+09,-8.728448743752886818e-02,-2.366158046691297301e+01
3.601110625000000000e+09,-8.525934574608519390e-02,-2.417210917829070027e+01
3.605485000000000000e+09,-8.335562314015694529e-02,-2.471512002371422412e+01
3.609859375000000000e+09,-8.157375741026171023e-02,-2.529495695578085446e+01
3.614233750000000000e+09,-7.991417418262121430e-02,-2.591690029773186765e+01
3.618608125000000000e+09,-7.837728620073244890e-02,-2.658745649264597333e+01
3.622982500000000000e+09,-7.696349262826160387e-02,-2.731476918990796321e+01
3.627356875000000000e+09,-7.567317837583854845e-02,-2.810921812645364071e+01
3.631731250000000000e+09,-7.450671345437313853e-02,-2.898431891199896526e+01
3.636105625000000000e+09,-7.346445235702479815e-02,-2.995812498449189576e+01
3.640480000000000000e+09,-7.254673347239325165e-02,-3.105550926262579026e+01
3.644854375000000000e+09,-7.175387853078160627e-02,-3.231208010811597120e+01
3.649228750000000000e+09,-7.108619208563238256e-02,-3.378136243739268707e+01
3.653603125000000000e+09,-7.054396103203344759e-02,-3.554913209234634763e+01
3.657977500000000000e+09,-7.012745416375928964e-02,-3.776542500039067107e+01
3.662351875000000000e+09,-6.983692177061312512e-02,-4.072784100799864859e+01
3.666726250000000000e+09,-6.967259527708496991e-02,-4.514667357271886772e+01
3.671100625000000000e+09,-6.963468692376512115e-02,-5.272540127639915397e+01
3.675475000000000000e+09,-6.972338949225441451e-02,-5.050134362361323070e+01
3.679849375000000000e+09,-6.993887607443435850e-02,-4.383834253020641114e+01
3.684223750000000000e+09,-7.028129988661842298e-02,-3.988844909220438950e+01
3.688598125000000000e+09,-7.075079412899713815e-02,-3.714940141980004285e+01
3.692972500000000000e+09,-7.134747189052204064e-02,-3.506023057080501815e+01
3.697346875000000000e+09,-7.207142609916927789e-02,-3.337339620883346925e+01
3.701721250000000000e+09,-7.292272951741245179e-02,-3.195954734034739175e+01
3.706095625000000000e+09,-7.390143478245486675e-02,-3.074289865570199964e+01
3.710470000000000000e+09,-7.500757449058764736e-02,-2.967531811068402803e+01
3.714844375000000000e+09,-7.624116132485905806e-02,-2.872435783192145209e+01
3.719218750000000000e+09,-7.760218822507428116e-02,-2.786711760994469955e+01
3.723593125000000000e+09,-7.909062859896245912e-02,-2.708683822510584704e+01
3.727967500000000000e+09,-8.070643657302481455e-02,-2.637088812239110780e+01
3.732341875000000000e+09,-8.244954728176573377e-02,-2.570951193312864902e+01
3.736716250000000000e+09,-8.431987719331970887e-02,-2.509501951735925829e+01
3.741090625000000000e+09,-8.631732446993609087e-02,-2.452124181579234374e+01
3.745465000000000000e+09,-8.844176936106648568e-02,-2.398315473870512449e+01
3.749839375000000000e+09,-9.069307462708947609e-02,-2.347661247682136576e+01
3.754213750000000000e+09,-9.307108599143187888e-02,-2.299815415120670536e+01
3.758588125000000000e+09,-9.557563261854229442e-02,-2.254486087202309363e+01
3.762962500000000000e+09,-9.820652761556825094e-02,-2.211424822280303459e+01
3.767336875000000000e+09,-1.009635685548793127e-01,-2.170418413575793792e+01
3.771711250000000000e+09,-1.038465380149867778e-01,-2.131282528917740748e+01
3.776085625000000000e+09,-1.068552041371852723e-01,-2.093856723177817969e+01
3.780460000000000000e+09,-1.099893211950841443e-01,-2.058000482689061528e+01
3.784834375000000000e+09,-1.132486301743019369e-01,-2.023590055655592579e+01
3.789208750000000000e+09,-1.166328593595918756e-01,-1.990515888341989736e+01
3.793583125000000000e+09,-1.201417249264927212e-01,-1.958680533252055866e+01
3.797957500000000000e+09,-1.237749315348018186e-01,-1.927996928749580263e+01
3.802331875000000000e+09,-1.275321729210487365e-01,-1.898386973701991565e+01
3.806706250000000000e+09,-1.314131324872281903e-01,-1.869780338459185032e+01
3.811080625000000000e+09,-1.354174838831057881e-01,-1.842113466660909182e+01
3.815455000000000000e+09,-1.395448915794658407e-01,-1.815328732269462719e+01
3.819829375000000000e+09,-1.437950114297653070e-01,-1.789373723739295130e+01
3.824203750000000000e+09,-1.481674912175851566e-01,-1.764200632990485929e+01
3.828578125000000000e+09,-1.526619711876605889e-01,-1.739765731299166163e+01
3.832952500000000000e+09,-1.572780845581564779e-01,-1.716028917680540289e+01
3.837326875000000000e+09,-1.620154580119155530e-01,-1.692953328057417650e+01
3.841701250000000000e+09,-1.668737121648422028e-01,-1.670504995654737712e+01
3.846075625000000000e+09,-1.718524620093801469e-01,-1.648652554769584100e+01
3.850450000000000000e+09,-1.769513173313994325e-01,-1.627366981434573034e+01
3.854824375000000000e+09,-1.821698830989089690e-01,-1.606621365595094986e+01
3.859198750000000000e+09,-1.875077598211117302e-01,-1.586390710314176644e+01
3.863573125000000000e+09,-1.929645438766408039e-01,-1.566651754246402461e+01
3.867947500000000000e+09,-1.985398278097547375e-01,-1.547382814218297398e+01
3.872321875000000000e+09,-2.042332005937459449e-01,-1.528563645242800106e+01
3.876696250000000000e+09,-2.100442478606917573e-01,-1.510175315700864829e+01
3.881070625000000000e+09,-2.159725520970894874e-01,-1.492200095759761425e+01
3.885445000000000000e+09,-2.220176928050548726e-01,-1.474621357378240916e+01
3.889819375000000000e+09,-2.281792466288015964e-01,-1.457423484483893006e+01
3.894193750000000000e+09,-2.344567874465882107e-01,-1.440591792105268176e+01
3.898568125000000000e+09,-2.408498864282072049e-01,-1.424112453408181267e+01
3.902942500000000000e+09,-2.473581120585016391e-01,-1.407972433726543571e+01
3.907316875000000000e+09,-2.539810301274930127e-01,-1.392159430797893194e+01
3.911691250000000000e+09,-2.607182036878322728e-01,-1.376661820516040891e+01
3.916065625000000000e+09,-2.675691929806182645e-01,-1.361468607600359526e+01
3.920440000000000000e+09,-2.745335553305408016e-01,-1.346569380656365311e+01
3.924814375000000000e+09,-2.816108450117909001e-01,-1.331954271166405412e+01
3.929188750000000000e+09,-2.888006130860725773e-01,-1.317613916004941643e+01
3.933563125000000000e+09,-2.961024072143536578e-01,-1.303539423120930252e+01
3.937937500000000000e+09,-3.035157714440196441e-01,-1.289722340071383933e+01
3.942311875000000000e+09,-3.110402459733447311e-01,-1.276154625126411979e+01
3.946686250000000000e+09,-3.186753668952601593e-01,-1.262828620697638904e+01
3.951060625000000000e+09,-3.264206659225045160e-01,-1.249737028869299849e+01
3.955435000000000000e+09,-3.342756700962733474e-01,-1.236872888835569029e+01
3.959809375000000000e+09,-3.422399014808426010e-01,-1.224229556068711133e+01
3.964183750000000000e+09,-3.503128768462953624e-01,-1.211800683061253103e+01
3.968558125000000000e+09,-3.584941073419772861e-01,-1.199580201501806087e+01
3.972932500000000000e+09,-3.667830981630547660e-01,-1.187562305758517311e+01
3.977306875000000000e+09,-3.751793482127142587e-01,-1.175741437557001667e+01
3.981681250000000000e+09,-3.836823497625914126e-01,-1.164112271750850880e+01
3.986055625000000000e+09,-3.922915881139845684e-01,-1.152669703092879061e+01
3.990430000000000000e+09,-4.010065412623874392e-01,-1.141408833924245414e+01
3.994804375000000000e+09,-4.098266795679373908e-01,-1.130324962706440495e+01
3.999178750000000000e+09,-4.187514654343172937e-01,-1.119413573328319345e+01
4.003553125000000000e+09,-4.277803529985753084e-01,-1.108670325126638367e+01
4.007927500000000000e+09,-4.369127878343370686e-01,-1.098091043564217451e+01
4.012301875000000000e+09,-4.461482066708133964e-01,-1.087671711514978412e+01
4.016676250000000000e+09,-4.554860371298551924e-01,-1.077408461109590121e+01
4.021050625000000000e+09,-4.649256974833838041e-01,-1.067297566099620632e+01
4.025425000000000000e+09,-4.744665964331959418e-01,-1.057335434701732524e+01
4.029799375000000000e+09,-4.841081329153283930e-01,-1.047518602886766814e+01
4.034173750000000000e+09,-4.938496959307235867e-01,-1.037843728081608674e+01
4.038548125000000000e+09,-5.036906644041337922e-01,-1.028307583254358804e+01
4.042922500000000000e+09,-5.136304070727955029e-01,-1.018907051355840920e+01
4.047296875000000000e+09,-5.236682824063867425e-01,-1.009639120092651332e+01
4.051671250000000000e+09,-5.338036385597556555e-01,-1.000500877008949629e+01
4.056045625000000000e+09,-5.440358133593419243e-01,-9.914895048560721236e+00
4.060420000000000000e+09,-5.543641343246410447e-01,-9.826022772306009401e+00
4.064794375000000000e+09,-5.647879187253210809e-01,-9.738365544631285786e+00
4.069168750000000000e+09,-5.753064736747552921e-01,-9.651897797412479107e+00
4.073543125000000000e+09,-5.859190962606031228e-01,-9.566594754515623578e+00
4.077917500000000000e+09,-5.966250737124888515e-01,-9.482432397266782331e+00
4.082291875000000000e+09,-6.074236836072940404e-01,-9.399387431841205398e+00
4.086666250000000000e+09,-6.183141941116497842e-01,-9.317437258451136017e+00
4.091040625000000000e+09,-6.292958642617408893e-01,-9.236559942219987107e+00
4.095415000000000000e+09,-6.403679442798311250e-01,-9.156734185638629953e+00
4.099789375000000000e+09,-6.515296759269724181e-01,-9.077939302506951691e+00
4.104163750000000000e+09,-6.627802928912398528e-01,-9.000155193270076737e+00
4.108538125000000000e+09,-6.741190212104255508e-01,-8.923362321665418762e+00
4.112912500000000000e+09,-6.855450797282689468e-01,-8.847541692601740948e+00
4.117286875000000000e+09,-6.970576805828085920e-01,-8.772674831196773937e+00
4.121661250000000000e+09,-7.086560297255577456e-01,-8.698743762904864951e+00
4.126035625000000000e+09,-7.203393274699529947e-01,-8.625730994670325558e+00
4.130410000000000000e+09,-7.321067690672983241e-01,-8.553619497046300424e+00
4.134784375000000000e+09,-7.439575453084181778e-01,-8.482392687222626293e+00
4.139158750000000000e+09,-7.558908431491160318e-01,-8.412034412909637382e+00
4.143533125000000000e+09,-7.679058463572399074e-01,-8.342528937028280467e+00
4.147907500000000000e+09,-7.800017361792859205e-01,-8.273860923159514158e+00
4.152281875000000000e+09,-7.921776920242320497e-01,-8.206015421708968915e+00
4.156656250000000000e+09,-8.044328921622136974e-01,-8.138977856745508888e+00
4.161030625000000000e+09,-8.167665144356582863e-01,-8.072734013474361703e+00
4.165405000000000000e+09,-8.291777369803197129e-01,-8.007270026308123789e+00
4.169779375000000000e+09,-8.416657389537207656e-01,-7.942572367500694064e+00
4.174153750000000000e+09,-8.542297012684275659e-01,-7.878627836311410171e+00
4.178528125000000000e+09,-8.668688073273912442e-01,-7.815423548668326781e+00
4.182902500000000000e+09,-8.795822437590115062e-01,-7.752946927301191948e+00
4.187276875000000000e+09,-8.923692011490145237e-01,-7.691185692316659939e+00
4.191651250000000000e+09,-9.052288747666250579e-01,-7.630127852189369619e+00
4.196025625000000000e+09,-9.181604652825412494e-01,-7.569761695144148206e+00
4.200400000000000000e+09,-9.311631794759145375e-01,-7.510075780906033671e+00
4.204774375000000000e+09,-9.442362309280281085e-01,-7.451058932795872281e+00
4.209148750000000000e+09,-9.573788407000956013e-01,-7.392700230150631491e+00
4.213523125000000000e+09,-9.705902379927171530e-01,-7.334989001048666246e+00
4.217897500000000000e+09,-9.838696607849093390e-01,-7.277914815321134157e+00
4.222271875000000000e+09,-9.972163564501325128e-01,-7.221467477832201887e+00
4.226646250000000000e+09,-1.010629582347492450e+00,-7.165637022011028812e+00
4.231020625000000000e+09,-1.024108606385874864e+00,-7.110413703620094950e+00
4.235395000000000000e+09,-1.037652707559217680e+00,-7.055787994745111646e+00
4.239769375000000000e+09,-1.051261176451070423e+00,-7.001750577992222446e+00
4.244143750000000000e+09,-1.064933315706757311e+00,-6.948292340879905993e+00
4.248518125000000000e+09,-1.078668440471800993e+00,-6.895404370412897777e+00
4.252892500000000000e+09,-1.092465878794906864e+00,-6.843077947826716745e+00
4.257266875000000000e+09,-1.106324971994688600e+00,-6.791304543492163504e+00
4.261641250000000000e+09,-1.120245074988696965e+00,-6.740075811969276742e+00
4.266015625000000000e+09,-1.134225556584159689e+00,-6.689383587201975345e+00
4.270390000000000000e+09,-1.148265799729436321e+00,-6.639219877843828499e+00
4.274764375000000000e+09,-1.162365201725826136e+00,-6.589576862707610339e+00
4.279138750000000000e+09,-1.176523174399185301e+00,-6.540446886330587795e+00
4.283513125000000000e+09,-1.190739144231201863e+00,-6.491822454648721319e+00
4.287887500000000000e+09,-1.205012552450265506e+00,-6.443696230773607425e+00
4.292261875000000000e+09,-1.219342855081983146e+00,-6.396061030865914709e+00
4.296636250000000000e+09,-1.233729522959733593e+00,-6.348909820100376855e+00
4.301010625000000000e+09,-1.248172041695612355e+00,-6.302235708717327967e+00
4.305385000000000000e+09,-1.262669911612443130e+00,-6.256031948156218547e+00
4.309759375000000000e+09,-1.277222647637663355e+00,-6.210291927267693524e+00
4.314133750000000000e+09,-1.291829779159931801e+00,-6.165009168600203537e+00
4.318508125000000000e+09,-1.306490849849699876e+00,-6.120177324758476978e+00
4.322882500000000000e+09,-1.321205417444845098e+00,-6.075790174831029233e+00
4.327256875000000000e+09,-1.335973053502929275e+00,-6.031841620884328847e+00
4.331631250000000000e+09,-1.350793343121416745e+00,-5.988325684521869086e+00
4.336005625000000000e+09,-1.365665884627671023e+00,-5.945236503506334813e+00
4.340380000000000000e+09,-1.380590289240537061e+00,-5.902568328443723367e+00
4.344754375000000000e+09,-1.395566180705150927e+00,-5.860315519528315420e+00
4.349128750000000000e+09,-1.410593194903375647e+00,-5.818472543347699144e+00
4.353503125000000000e+09,-1.425670979441637343e+00,-5.777033969747634501e+00
4.357877500000000000e+09,-1.440799193218477381e+00,-5.735994468756211440e+00
4.362251875000000000e+09,-1.455977505974167752e+00,-5.695348807567444105e+00
4.366626250000000000e+09,-1.471205597824545297e+00,-5.655091847584422737e+00
4.371000625000000000e+09,-1.486483158781600755e+00,-5.615218541522431828e+00
4.375375000000000000e+09,-1.501809888263268888e+00,-5.575723930572439535e+00
4.379749375000000000e+09,-1.517185494594694983e+00,-5.536603141625731084e+00
4.384123750000000000e+09,-1.532609694503788367e+00,-5.497851384560349608e+00
4.388498125000000000e+09,-1.548082212613263842e+00,-5.459463949590293907e+00
4.392872500000000000e+09,-1.563602780931893088e+00,-5.421436204678347082e+00
4.397246875000000000e+09,-1.579171138347398973e+00,-5.383763593013735083e+00
4.401621250000000000e+09,-1.594787030123379079e+00,-5.346441630555467839e+00
4.405995625000000000e+09,-1.610450207402925660e+00,-5.309465903642660578e+00
4.410370000000000000e+09,-1.626160426721115382e+00,-5.272832066672886953e+00
4.414744375000000000e+09,-1.641917449528828232e+00,-5.236535839849640439e+00
4.419118750000000000e+09,-1.657721041730253031e+00,-5.200573007000190984e+00
4.423493125000000000e+09,-1.673570973236062631e+00,-5.164939413464696649e+00
4.427867500000000000e+09,-1.689467017534739046e+00,-5.129630964057843023e+00
4.432241875000000000e+09,-1.705408951283665653e+00,-5.094643621103800868e+00
4.436616250000000000e+09,-1.721396553922301065e+00,-5.059973402545510091e+00
4.440990625000000000e+09,-1.737429607308971002e+00,-5.025616380129127592e+00
4.445365000000000000e+09,-1.753507895383179527e+00,-4.991568677664376175e+00
4.449739375000000000e+09,-1.769631203854855617e+00,-4.957826469361338084e+00
4.454113750000000000e+09,-1.785799319922108275e+00,-4.924385978244306017e+00
4.458488125000000000e+09,-1.802012032018680099e+00,-4.891243474643022004e+00
4.462862500000000000e+09,-1.818269129592337219e+00,-4.858395274761612370e+00
4.467236875000000000e+09,-1.834570402915142173e+00,-4.825837739325241849e+00
4.471611250000000000e+09,-1.850915642926519222e+00,-4.793567272304477989e+00
4.475985625000000000e+09,-1.867304641109676089e+00,-4.761580319717314325e+00
4.480360000000000000e+09,-1.883737189402125090e+00,-4.729873368508211939e+00
4.484734375000000000e+09,-1.900213080140439548e+00,-4.698442945503861878e+00
4.489108750000000000e+09,-1.916732106039551242e+00,-4.667285616445015606e+00
4.493483125000000000e+09,-1.933294060206691922e+00,-4.636397985093259955e+00
4.497857500000000000e+09,-1.949898736189671133e+00,-4.605776692412071327e+00
4.502231875000000000e+09,-1.966545928059387549e+00,-4.575418415820632134e+00
4.506606250000000000e+09,-1.983235430525873699e+00,-4.545319868519178463e+00
4.510980625000000000e+09,-1.999967039087620302e+00,-4.515477798884510285e+00
4.515355000000000000e+09,-2.016740550212893890e+00,-4.485888989933513926e+00
4.519729375000000000e+09,-2.033555761552619412e+00,-4.456550258853316571e+00
4.524103750000000000e+09,-2.050412472183393398e+00,-4.427458456595756431e+00
4.528478125000000000e+09,-2.067310482879544331e+00,-4.398610467533962343e+00
4.532852500000000000e+09,-2.084249596412841132e+00,-4.370003209178938697e+00
4.537226875000000000e+09,-2.101229617878407563e+00,-4.341633631953415673e+00
4.541601250000000000e+09,-2.118250355045032673e+00,-4.313498719020485872e+00
4.545975625000000000e+09,-2.135311618728405136e+00,-4.285595486164279322e+00
4.550350000000000000e+09,-2.152413223185154045e+00,-4.257920981719736986e+00
4.554724375000000000e+09,-2.169554986525900730e+00,-4.230472286548563332e+00
4.559098750000000000e+09,-2.186736731145256574e+00,-4.203246514058252892e+00
4.563473125000000000e+09,-2.203958284166523285e+00,-4.176240810260985370e+00
4.567847500000000000e+09,-2.221219477899069705e+00,-4.149452353869271803e+00
4.572221875000000000e+09,-2.238520150305928436e+00,-4.122878356424734214e+00
4.576596250000000000e+09,-2.255860145479420265e+00,-4.096516062456971419e+00
4.580970625000000000e+09,-2.273239314122434518e+00,-4.070362749668773539e+00
4.585345000000000000e+09,-2.290657514032846453e+00,-4.044415729144509086e+00
4.589719375000000000e+09,-2.308114610588865911e+00,-4.018672345577845917e+00
4.594093750000000000e+09,-2.325610477232685991e+00,-3.993129977515610829e+00
4.598468125000000000e+09,-2.343144995950125153e+00,-3.967786037614106753e+00
4.602842500000000000e+09,-2.360718057743875331e+00,-3.942637972904392996e+00
4.607216875000000000e+09,-2.378329563097830945e+00,-3.917683265063138798e+00
4.611591250000000000e+09,-2.395979422430319694e+00,-3.892919430685561011e+00
4.615965625000000000e+09,-2.413667556533796610e+00,-3.868344021557075241e+00
4.620340000000000000e+09,-2.431393896998844006e+00,-3.843954624920359997e+00
4.624714375000000000e+09,-2.449158386620237771e+00,-3.819748863734508948e+00
4.629088750000000000e+09,-2.466960979782906627e+00,-3.795724396923283450e+00
4.633463125000000000e+09,-2.484801642826006240e+00,-3.771878919609198633e+00
4.637837500000000000e+09,-2.502680354382847305e+00,-3.748210163330587541e+00
4.642211875000000000e+09,-2.520597105695145501e+00,-3.724715896238897539e+00
4.646586250000000000e+09,-2.538551900899661540e+00,-3.701393923273252895e+00
4.650960625000000000e+09,-2.556544757285810654e+00,-3.678242086310071990e+00
4.655335000000000000e+09,-2.574575705522638813e+00,-3.655258264284989345e+00
4.659709375000000000e+09,-2.592644789853952858e+00,-3.632440373284990809e+00
4.664083750000000000e+09,-2.610752068260343783e+00,-3.609786366608694230e+00
4.668458125000000000e+09,-2.628897612587032917e+00,-3.587294234792631098e+00
4.672832500000000000e+09,-2.647081508636754510e+00,-3.564962005602150708e+00
4.677206875000000000e+09,-2.665303856226811874e+00,-3.542787743984945781e+00
4.681581250000000000e+09,-2.683564769209837664e+00,-3.520769551986146606e+00
4.685955625000000000e+09,-2.701864375457775580e+00,-3.498905568623734474e+00
4.690330000000000000e+09,-2.720202816808809931e+00,-3.477193969723082034e+00
4.694704375000000000e+09,-2.738580248977249720e+00,-3.455632967710221770e+00
4.699078750000000000e+09,-2.756996841426317513e+00,-3.434220811362832748e+00
4.703453125000000000e+09,-2.775452777204244548e+00,-3.412955785518918539e+00
4.707827500000000000e+09,-2.793948252743854610e+00,-3.391836210742786406e+00
4.712201875000000000e+09,-2.812483477626514627e+00,-3.370860442948409474e+00
4.716576250000000000e+09,-2.831058674310884982e+00,-3.350026872980537807e+00
4.720950625000000000e+09,-2.849674077827541563e+00,-3.329333926153717371e+00
4.725325000000000000e+09,-2.868329935440488754e+00,-3.308780061750126844e+00
4.729699375000000000e+09,-2.887026506276777038e+00,-3.288363772476894820e+00
4.734073750000000000e+09,-2.905764060925410508e+00,-3.268083583883972132e+00
4.738448125000000000e+09,-2.924542881007363704e+00,-3.247938053743708142e+00
4.742822500000000000e+09,-2.943363258717929476e+00,-3.227925771393600929e+00
4.747196875000000000e+09,-2.962225496343553921e+00,-3.208045357043751267e+00
4.751571250000000000e+09,-2.981129905754571485e+00,-3.188295461050580926e+00
4.755945625000000000e+09,-3.000076807876274732e+00,-3.168674763158996655e+00
4.760320000000000000e+09,-3.019066532140119996e+00,-3.149181971714711814e+00
4.764694375000000000e+09,-3.038099415917220991e+00,-3.129815822849121965e+00
4.769068750000000000e+09,-3.057175803936659442e+00,-3.110575079638895790e+00
4.773443125000000000e+09,-3.076296047690610269e+00,-3.091458531242709640e+00
4.777817500000000000e+09,-3.095460504828887238e+00,-3.072464992017778229e+00
4.782191875000000000e+09,-3.114669538545413285e+00,-3.053593300618554274e+00
4.786566250000000000e+09,-3.133923516958798228e+00,-3.034842319080561790e+00
4.790940625000000000e+09,-3.153222812489979265e+00,-3.016210931891986746e+00
4.795315000000000000e+09,-3.172567801239075891e+00,-2.997698045055857019e+00
4.799689375000000000e+09,-3.191958862364265403e+00,-2.979302585145824800e+00
